Variable_Name,Change_Type,Change_Description,Reason_Method
ic04q05,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q06,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q07,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q08,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q09,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q10,Imputed (Numeric),Replaced missing values with median,Imputation
ic04q11,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q01,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q02,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q03,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q04,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q05,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q06,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q07,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q08,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q09,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q10,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q11,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q12,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q13,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q14,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q15,Imputed (Numeric),Replaced missing values with median,Imputation
ic05q16,Imputed (Numeric),Replaced missing values with median,Imputation
age,Imputed (Numeric),Replaced missing values with median,Imputation
iscedl,Imputed (Numeric),Replaced missing values with median,Imputation
iscedd,Imputed (Numeric),Replaced missing values with median,Imputation
iscedo,Imputed (Numeric),Replaced missing values with median,Imputation
progn,Imputed (Numeric),Replaced missing values with median,Imputation
bmmj,Imputed (Numeric),Replaced missing values with median,Imputation
bfmj,Imputed (Numeric),Replaced missing values with median,Imputation
bsmj,Imputed (Numeric),Replaced missing values with median,Imputation
hisei,Imputed (Numeric),Replaced missing values with median,Imputation
msecateg,Imputed (Numeric),Replaced missing values with median,Imputation
fsecateg,Imputed (Numeric),Replaced missing values with median,Imputation
hsecateg,Imputed (Numeric),Replaced missing values with median,Imputation
src_m,Imputed (Numeric),Replaced missing values with median,Imputation
src_f,Imputed (Numeric),Replaced missing values with median,Imputation
src_e,Imputed (Numeric),Replaced missing values with median,Imputation
src_s,Imputed (Numeric),Replaced missing values with median,Imputation
misced,Imputed (Numeric),Replaced missing values with median,Imputation
fisced,Imputed (Numeric),Replaced missing values with median,Imputation
hisced,Imputed (Numeric),Replaced missing values with median,Imputation
pared,Imputed (Numeric),Replaced missing values with median,Imputation
immig,Imputed (Numeric),Replaced missing values with median,Imputation
langn,Imputed (Numeric),Replaced missing values with median,Imputation
carinfo,Imputed (Numeric),Replaced missing values with median,Imputation
carprep,Imputed (Numeric),Replaced missing values with median,Imputation
cultposs,Imputed (Numeric),Replaced missing values with median,Imputation
envaware,Imputed (Numeric),Replaced missing values with median,Imputation
envopt,Imputed (Numeric),Replaced missing values with median,Imputation
envperc,Imputed (Numeric),Replaced missing values with median,Imputation
genscie,Imputed (Numeric),Replaced missing values with median,Imputation
hedres,Imputed (Numeric),Replaced missing values with median,Imputation
homepos,Imputed (Numeric),Replaced missing values with median,Imputation
instscie,Imputed (Numeric),Replaced missing values with median,Imputation
intscie,Imputed (Numeric),Replaced missing values with median,Imputation
joyscie,Imputed (Numeric),Replaced missing values with median,Imputation
perscie,Imputed (Numeric),Replaced missing values with median,Imputation
respdev,Imputed (Numeric),Replaced missing values with median,Imputation
scapply,Imputed (Numeric),Replaced missing values with median,Imputation
schands,Imputed (Numeric),Replaced missing values with median,Imputation
scieact,Imputed (Numeric),Replaced missing values with median,Imputation
scieeff,Imputed (Numeric),Replaced missing values with median,Imputation
sciefut,Imputed (Numeric),Replaced missing values with median,Imputation
scintact,Imputed (Numeric),Replaced missing values with median,Imputation
scinvest,Imputed (Numeric),Replaced missing values with median,Imputation
scscie,Imputed (Numeric),Replaced missing values with median,Imputation
wealth,Imputed (Numeric),Replaced missing values with median,Imputation
highconf,Imputed (Numeric),Replaced missing values with median,Imputation
intconf,Imputed (Numeric),Replaced missing values with median,Imputation
intuse,Imputed (Numeric),Replaced missing values with median,Imputation
prguse,Imputed (Numeric),Replaced missing values with median,Imputation
escs,Imputed (Numeric),Replaced missing values with median,Imputation
pv1math,Imputed (Numeric),Replaced missing values with median,Imputation
pv2math,Imputed (Numeric),Replaced missing values with median,Imputation
pv3math,Imputed (Numeric),Replaced missing values with median,Imputation
pv4math,Imputed (Numeric),Replaced missing values with median,Imputation
pv5math,Imputed (Numeric),Replaced missing values with median,Imputation
pv1read,Imputed (Numeric),Replaced missing values with median,Imputation
pv2read,Imputed (Numeric),Replaced missing values with median,Imputation
pv3read,Imputed (Numeric),Replaced missing values with median,Imputation
pv4read,Imputed (Numeric),Replaced missing values with median,Imputation
pv5read,Imputed (Numeric),Replaced missing values with median,Imputation
pv1scie,Imputed (Numeric),Replaced missing values with median,Imputation
pv2scie,Imputed (Numeric),Replaced missing values with median,Imputation
pv3scie,Imputed (Numeric),Replaced missing values with median,Imputation
pv4scie,Imputed (Numeric),Replaced missing values with median,Imputation
pv5scie,Imputed (Numeric),Replaced missing values with median,Imputation
pv1intr,Imputed (Numeric),Replaced missing values with median,Imputation
pv2intr,Imputed (Numeric),Replaced missing values with median,Imputation
pv3intr,Imputed (Numeric),Replaced missing values with median,Imputation
pv4intr,Imputed (Numeric),Replaced missing values with median,Imputation
pv5intr,Imputed (Numeric),Replaced missing values with median,Imputation
pv1supp,Imputed (Numeric),Replaced missing values with median,Imputation
pv2supp,Imputed (Numeric),Replaced missing values with median,Imputation
pv3supp,Imputed (Numeric),Replaced missing values with median,Imputation
pv4supp,Imputed (Numeric),Replaced missing values with median,Imputation
pv5supp,Imputed (Numeric),Replaced missing values with median,Imputation
pv1eps,Imputed (Numeric),Replaced missing values with median,Imputation
pv2eps,Imputed (Numeric),Replaced missing values with median,Imputation
pv3eps,Imputed (Numeric),Replaced missing values with median,Imputation
pv4eps,Imputed (Numeric),Replaced missing values with median,Imputation
pv5eps,Imputed (Numeric),Replaced missing values with median,Imputation
pv1isi,Imputed (Numeric),Replaced missing values with median,Imputation
pv2isi,Imputed (Numeric),Replaced missing values with median,Imputation
pv3isi,Imputed (Numeric),Replaced missing values with median,Imputation
pv4isi,Imputed (Numeric),Replaced missing values with median,Imputation
pv5isi,Imputed (Numeric),Replaced missing values with median,Imputation
pv1use,Imputed (Numeric),Replaced missing values with median,Imputation
pv2use,Imputed (Numeric),Replaced missing values with median,Imputation
pv3use,Imputed (Numeric),Replaced missing values with median,Imputation
pv4use,Imputed (Numeric),Replaced missing values with median,Imputation
pv5use,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstuwt,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr1,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr2,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr3,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr4,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr5,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr6,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr7,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr8,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr9,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr10,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr11,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr12,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr13,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr14,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr15,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr16,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr17,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr18,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr19,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr20,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr21,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr22,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr23,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr24,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr25,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr26,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr27,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr28,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr29,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr30,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr31,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr32,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr33,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr34,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr35,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr36,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr37,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr38,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr39,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr40,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr41,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr42,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr43,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr44,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr45,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr46,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr47,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr48,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr49,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr50,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr51,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr52,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr53,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr54,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr55,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr56,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr57,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr58,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr59,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr60,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr61,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr62,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr63,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr64,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr65,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr66,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr67,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr68,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr69,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr70,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr71,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr72,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr73,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr74,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr75,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr76,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr77,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr78,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr79,Imputed (Numeric),Replaced missing values with median,Imputation
w_fstr80,Imputed (Numeric),Replaced missing values with median,Imputation
cntfac,Imputed (Numeric),Replaced missing values with median,Imputation
subfac,Imputed (Numeric),Replaced missing values with median,Imputation
wvarstrr,Imputed (Numeric),Replaced missing values with median,Imputation
randunit,Imputed (Numeric),Replaced missing values with median,Imputation
stratum,Imputed (Numeric),Replaced missing values with median,Imputation
clcuse3a,Imputed (Numeric),Replaced missing values with median,Imputation
clcuse3b,Imputed (Numeric),Replaced missing values with median,Imputation
deffort,Imputed (Numeric),Replaced missing values with median,Imputation
s421q02,Imputed (Numeric),Replaced missing values with median,Imputation
s456q01,Imputed (Numeric),Replaced missing values with median,Imputation
s456q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc01q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc01q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc02q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc03q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc03q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc03q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc03q04,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q04,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q05,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q06,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q07,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q08,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q09,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q10,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q11,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q12,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q13,Imputed (Numeric),Replaced missing values with median,Imputation
sc04q14,Imputed (Numeric),Replaced missing values with median,Imputation
sc05q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc05q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc06q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc07q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc08q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc08q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc09q11,Imputed (Numeric),Replaced missing values with median,Imputation
sc09q12,Imputed (Numeric),Replaced missing values with median,Imputation
sc09q21,Imputed (Numeric),Replaced missing values with median,Imputation
sc09q22,Imputed (Numeric),Replaced missing values with median,Imputation
sc09q31,Imputed (Numeric),Replaced missing values with median,Imputation
sc09q32,Imputed (Numeric),Replaced missing values with median,Imputation
sc10q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qa1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qa2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qa3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qa4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qb1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qb2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qb3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qb4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qc1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qc2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qc3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qc4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qd1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qd2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qd3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qd4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qe1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qe2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qe3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qe4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qf1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qf2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qf3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qf4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qg1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qg2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qg3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qg4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qh1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qh2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qh3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qh4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qi1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qi2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qi3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qi4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qj1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qj2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qj3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qj4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qk1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qk2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qk3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11qk4,Imputed (Numeric),Replaced missing values with median,Imputation
sc11ql1,Imputed (Numeric),Replaced missing values with median,Imputation
sc11ql2,Imputed (Numeric),Replaced missing values with median,Imputation
sc11ql3,Imputed (Numeric),Replaced missing values with median,Imputation
sc11ql4,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qa1,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qa2,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qa3,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qa4,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qb1,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qb2,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qb3,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qb4,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qc1,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qc2,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qc3,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qc4,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qd1,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qd2,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qd3,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qd4,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qe1,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qe2,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qe3,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qe4,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qf1,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qf2,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qf3,Imputed (Numeric),Replaced missing values with median,Imputation
sc12qf4,Imputed (Numeric),Replaced missing values with median,Imputation
sc13q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc13q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc13q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q04,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q05,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q06,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q07,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q08,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q09,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q10,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q11,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q12,Imputed (Numeric),Replaced missing values with median,Imputation
sc14q13,Imputed (Numeric),Replaced missing values with median,Imputation
sc15q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc15q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc15q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc16q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc17q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc17q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc17q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc17q04,Imputed (Numeric),Replaced missing values with median,Imputation
sc17q05,Imputed (Numeric),Replaced missing values with median,Imputation
sc18q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc19q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc19q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc19q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc19q04,Imputed (Numeric),Replaced missing values with median,Imputation
sc19q05,Imputed (Numeric),Replaced missing values with median,Imputation
sc19q06,Imputed (Numeric),Replaced missing values with median,Imputation
sc20q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc20q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc20q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc20q04,Imputed (Numeric),Replaced missing values with median,Imputation
sc20q05,Imputed (Numeric),Replaced missing values with median,Imputation
sc21q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc21q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc21q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc21q04,Imputed (Numeric),Replaced missing values with median,Imputation
sc22q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc22q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc22q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc22q04,Imputed (Numeric),Replaced missing values with median,Imputation
sc22q05,Imputed (Numeric),Replaced missing values with median,Imputation
sc23q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc23q02,Imputed (Numeric),Replaced missing values with median,Imputation
sc23q03,Imputed (Numeric),Replaced missing values with median,Imputation
sc24q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc25q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc26q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc27q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc28q01,Imputed (Numeric),Replaced missing values with median,Imputation
sc29q01,Imputed (Numeric),Replaced missing values with median,Imputation
abgroup,Imputed (Numeric),Replaced missing values with median,Imputation
clsize,Imputed (Numeric),Replaced missing values with median,Imputation
compweb,Imputed (Numeric),Replaced missing values with median,Imputation
iratcomp,Imputed (Numeric),Replaced missing values with median,Imputation
pcgirls,Imputed (Numeric),Replaced missing values with median,Imputation
propcert,Imputed (Numeric),Replaced missing values with median,Imputation
propqual,Imputed (Numeric),Replaced missing values with median,Imputation
ratcomp,Imputed (Numeric),Replaced missing values with median,Imputation
schltype,Imputed (Numeric),Replaced missing values with median,Imputation
schsize,Imputed (Numeric),Replaced missing values with median,Imputation
selsch,Imputed (Numeric),Replaced missing values with median,Imputation
stratio,Imputed (Numeric),Replaced missing values with median,Imputation
respres,Imputed (Numeric),Replaced missing values with median,Imputation
respcurr,Imputed (Numeric),Replaced missing values with median,Imputation
envlearn,Imputed (Numeric),Replaced missing values with median,Imputation
sciprom,Imputed (Numeric),Replaced missing values with median,Imputation
scmatedu,Imputed (Numeric),Replaced missing values with median,Imputation
tcshort,Imputed (Numeric),Replaced missing values with median,Imputation
w_fschwt,Imputed (Numeric),Replaced missing values with median,Imputation
schoolid,Imputed (Categorical),Replaced missing values with mode,Imputation
stidstd,Imputed (Categorical),Replaced missing values with mode,Imputation
cnt,Imputed (Categorical),Replaced missing values with mode,Imputation
st03q02,Imputed (Categorical),Replaced missing values with mode,Imputation
cobn_m,Imputed (Categorical),Replaced missing values with mode,Imputation
cobn_f,Imputed (Categorical),Replaced missing values with mode,Imputation
cobn_s,Imputed (Categorical),Replaced missing values with mode,Imputation
testlang,Imputed (Categorical),Replaced missing values with mode,Imputation
ver_stu,Imputed (Categorical),Replaced missing values with mode,Imputation
ver_sch,Imputed (Categorical),Replaced missing values with mode,Imputation
gender,Altered,Converted to factor with levels 'Female' and 'Male',Standardization
